attrib1,attrib2,attrib3,class
8.342448,0.946347,0.919747,1
4.001675,2.641382,2.336121,0
4.736459,5.23174,1.060608,1
0.688785,1.951688,9.824533,0
2.898166,2.810978,1.947208,0
5.199151,0.364528,6.167528,0
0.561654,2.081415,7.188746,0
0.616108,5.273525,4.26235,0
9.633684,5.337324,1.226192,0
0.067998,0.441748,9.151853,0
7.514089,8.660662,4.495407,0
3.455177,1.86862,9.037455,0
3.231648,2.763889,1.868522,0
5.272947,0.338402,3.507354,0
3.848162,7.977115,3.364315,0
8.630406,1.267514,8.175685,0
0.398692,1.663179,9.830713,0
0.7475,0.086637,0.532847,0
1.237716,4.939258,6.108858,0
6.902801,3.233799,1.817394,0
1.794279,1.10128,1.701637,0
0.463853,3.515349,5.160832,0
0.872796,0.055053,4.800111,0
8.060572,2.606915,5.81447,0
3.296122,3.601252,2.263382,0
1.836463,0.373862,6.264762,0
1.950344,0.619177,2.76123,0
6.628158,5.170191,3.532585,0
1.231159,1.668716,7.581174,0
8.439369,6.336763,3.691732,0
9.146782,3.811282,3.477545,1
9.841027,3.177983,3.387821,0
7.633509,2.580654,7.809899,0
6.772606,2.850501,3.234978,0
8.848877,5.546087,7.095477,0
3.598787,0.995064,8.008793,0
3.430501,0.039712,6.302227,0
2.683805,3.734289,9.051428,0
2.400423,0.353932,0.926001,0
0.952194,5.581905,9.565823,0
2.604763,2.747639,0.512514,0
0.377626,5.09599,4.718247,0
0.906149,0.661436,1.395448,0
2.783791,2.514382,2.888502,0
9.095464,5.913144,3.760898,0
0.566651,0.268702,9.637624,0
5.458822,6.301769,1.987985,0
1.67034,3.577879,1.620547,0
4.595422,5.068179,6.154545,0
4.736886,6.509474,2.693623,1
4.326267,1.167449,0.101789,0
2.612426,6.473711,3.288128,0
0.600739,3.867491,3.300668,0
9.85042,2.107664,5.432256,0
8.095942,3.5839,5.59847,0
4.820531,9.08273,4.08905,0
1.332152,4.257771,6.402564,0
7.693261,3.942034,2.508391,1
1.515762,2.067489,3.967071,0
0.257651,1.852227,2.436353,0
4.587068,6.878663,7.699378,0
2.684399,1.438915,2.464441,0
3.433687,3.460421,2.913983,0
8.861881,8.252711,9.271449,0
4.799879,1.774224,3.996199,0
5.270634,0.470176,1.627246,0
8.243128,6.754974,4.32536,1
0.694102,4.512108,9.239529,0
4.445443,0.211321,3.375049,0
1.271573,1.327447,2.434063,0
9.008373,6.784118,4.651352,0
0.93778,4.495038,7.626754,0
1.627511,1.011373,0.031352,0
4.377669,2.124976,9.488239,0
4.444166,1.492017,0.131536,0
1.005188,4.537353,0.304417,0
0.027845,3.973086,6.60145,0
2.10495,1.258687,7.94962,0
3.932531,1.940674,3.436221,0
1.855276,8.575865,7.841116,0
4.781023,6.933799,2.961392,0
6.515138,1.605356,5.586212,0
0.977445,5.365933,9.596682,0
4.338964,4.314825,5.223599,0
3.927395,0.152106,9.135286,0
0.283883,3.505863,8.460402,0
0.862874,0.054043,9.539101,0
0.563464,1.230535,8.255958,0
5.297292,1.599434,6.038587,0
3.572853,3.048661,2.83029,0
3.852293,0.047642,5.099625,0
3.528809,2.583622,6.061132,0
5.730414,0.360566,8.765879,0
7.095036,4.801041,8.014064,0
7.285087,0.781168,0.016672,0
2.379431,3.920813,7.676534,0
0.488429,6.366516,0.793317,0
6.113596,0.0742,3.931136,0
7.309112,7.749235,2.929632,0
0.949171,1.366114,9.463807,0
4.741932,0.857629,3.060774,0
4.911596,5.811217,8.061845,0
0.722434,3.21789,3.648392,0
1.113619,4.210007,2.612402,0
2.64244,2.083458,1.94017,0
1.707405,4.976739,2.052029,0
0.018768,4.779874,5.116286,0
0.630023,4.022502,0.929978,0
4.56538,2.156535,0.869447,0
3.947563,3.290249,7.338557,1
1.035817,5.593036,1.136252,0
4.428901,0.511327,9.734248,0
0.183271,9.574058,0.883963,0
7.700362,9.834538,9.000459,0
8.016759,0.554658,5.804197,0
0.312055,3.75332,4.509941,0
0.952111,3.261082,2.43586,0
0.353464,6.370722,9.696282,0
2.141139,1.529346,0.295456,0
4.332246,3.407851,4.910565,1
1.500604,2.369857,1.716477,0
6.261035,6.97062,3.726685,0
4.808996,2.023383,7.47126,0
0.129093,2.0653,6.610925,0
1.296716,7.82157,2.408676,0
1.338771,3.067937,6.272251,0
0.109126,7.364147,8.220937,0
6.128845,2.307864,2.707109,1
5.864557,0.92689,8.40298,0
5.459084,2.929205,1.786804,0
3.195426,3.590478,9.257376,0
6.598792,7.831816,4.299559,0
1.847859,0.562672,6.344678,0
5.157759,1.489723,8.351946,0
1.926854,1.259133,6.092141,0
0.330074,1.891941,6.536131,0
1.999054,0.724955,0.811843,0
3.74222,9.988624,1.125956,0
2.307138,1.015475,2.261545,0
4.8863,7.406165,4.413235,0
1.541328,6.625803,3.882797,0
1.184761,1.921275,9.510653,0
2.128837,4.465406,4.153954,0
7.162618,2.793332,4.289913,0
6.656018,1.210365,9.77127,0
0.316764,6.255677,1.662926,0
0.90043,5.247539,9.408062,0
4.968221,6.63994,1.636713,0
0.252501,1.003829,2.205963,0
2.52115,4.075568,6.683165,0
5.966732,0.8373,2.629926,0
5.320182,0.168964,2.416119,0
1.525096,4.386745,8.479913,0
3.816089,1.214358,1.219602,0
0.127252,0.404283,8.306628,0
0.829358,2.999798,6.32139,0
4.143272,0.849384,0.159651,0
4.674781,0.800689,0.601045,0
2.479184,4.018919,8.357551,0
0.128725,3.457295,7.903552,0
0.617855,5.832912,6.434172,0
8.51079,2.429191,3.772245,0
3.909621,1.00948,4.330784,0
1.543087,0.959663,0.685397,0
4.21271,1.645863,3.870834,0
0.720494,1.831663,2.691488,0
3.522064,6.793907,4.901695,0
3.48461,1.044148,6.519669,0
0.399557,3.484809,4.888715,0
6.099302,9.613837,3.298544,1
0.862447,4.768505,7.336372,0
4.286847,0.636801,9.264177,0
1.597564,4.198272,6.777544,0
3.92667,0.24415,2.452592,0
2.278736,3.486567,1.986266,0
0.674461,4.058315,2.793979,0
3.629753,2.682613,6.407748,0
4.402193,0.632318,0.422341,0
7.379072,9.398891,1.115202,0
4.208558,0.037605,7.001411,0
3.058802,0.888639,3.434479,0
0.213123,6.601765,0.00569,0
0.007719,3.252595,6.56547,0
8.290173,0.436075,8.398212,0
1.407434,1.157029,5.515906,0
5.033133,1.837914,9.60022,0
6.792922,7.443957,6.699137,0
7.211253,6.50086,4.049839,0
0.706542,4.415575,9.527005,0
2.543916,3.226349,0.543843,0
1.947356,1.889164,7.016384,0
4.085426,0.55497,3.466829,0
1.302625,1.10729,1.448186,0
1.041001,4.955614,6.124985,0
2.74997,1.678079,7.728244,0
0.582545,2.298705,9.549896,0
4.584489,1.774402,6.951027,0
2.041958,2.254159,8.793753,0
5.648043,0.150117,5.617856,0
6.855053,0.657441,4.217122,1
3.171477,1.857915,1.991067,0
1.252505,4.169737,9.371188,0
5.586886,4.084157,0.249701,0
5.132362,0.174419,7.438394,0
2.469307,1.978609,8.484585,0
9.383415,7.707415,7.657706,0
7.5486,7.470866,6.582727,0
3.520561,4.457032,7.891062,1
2.919846,1.881882,2.72959,0
1.331359,2.274847,5.296776,0
0.703913,4.600663,6.505618,0
2.312253,1.798797,6.829342,0
1.333128,0.472419,1.927932,0
1.085039,1.439673,9.494207,0
9.436969,6.882987,2.996739,0
1.097463,4.516816,1.880405,0
8.643409,5.819945,3.656472,0
8.914489,2.626311,3.786214,0
8.707575,1.150221,1.034129,1
8.126696,1.54955,3.809937,0
5.451741,7.563894,1.308646,1
1.210008,6.547028,0.01537,0
0.540685,5.664638,9.817982,0
0.696655,0.441081,9.333263,0
0.341808,0.315359,4.705371,0
0.884367,1.847395,9.686739,0
3.205829,3.687619,9.528082,0
6.994197,8.73673,4.360259,1
1.00265,5.612471,6.495804,0
1.813004,2.131454,9.871054,0
4.028604,0.030452,8.657137,0
2.036345,3.396332,1.815809,0
4.986598,8.925704,2.422224,0
1.704759,5.175906,4.847241,0
4.382857,0.523505,9.80381,0
9.629515,3.11602,4.097308,0
0.503689,4.489466,7.531056,0
1.410337,2.751815,6.315348,0
0.210991,2.452249,0.42154,0
1.027461,4.024551,1.658401,0
3.385345,2.769583,1.871139,0
0.763916,2.368972,9.81033,0
4.083167,0.903666,3.365109,0
2.042195,2.190988,5.772058,0
7.894828,2.551911,7.862111,1
9.496834,7.789024,6.812482,0
5.107513,6.365503,4.571937,1
0.616645,1.180203,3.191398,0
4.979609,0.886189,1.717299,0
2.312609,4.129296,2.690967,0
1.11923,5.744764,4.665411,0
0.023398,5.172313,3.496896,0
5.47978,9.40653,7.740016,0
2.613715,9.251359,6.157115,0
5.538632,1.454487,6.804714,0
0.275849,2.613542,4.915519,0
5.32519,0.604803,6.703594,0
1.391917,0.890762,8.272258,0
2.611103,1.140139,1.951757,0
2.485527,7.667737,6.184299,0
9.835637,5.752382,6.442182,1
2.521896,9.904079,8.474748,1
1.432408,2.329567,0.240751,0
1.235033,0.631786,3.222259,0
2.713038,1.919929,1.527589,0
2.932273,4.012669,1.945838,0
0.630907,1.84204,3.157751,0
6.751682,9.17509,5.810263,0
4.168206,1.179764,9.865391,0
0.316713,6.488444,4.31885,0
1.216733,0.52854,4.600671,0
0.523498,9.29879,3.197572,0
8.33919,3.761538,2.840253,0
2.296235,0.766299,5.597801,0
1.463824,0.2648,6.002054,0
5.221236,9.679326,5.00497,0
2.78161,0.915128,5.388067,0
2.904882,2.218063,4.694637,0
2.294889,3.113496,7.483252,0
6.32393,0.606485,2.033166,0
6.369662,9.310768,5.150364,0
0.939935,2.662306,0.177435,0
3.869838,0.829673,5.522164,0
1.646018,2.133175,1.737677,0
0.598292,7.678599,0.43688,1
3.48766,1.018004,1.619834,0
0.840239,4.863685,4.98853,0
8.521233,9.31458,7.171946,0
3.122274,1.848883,5.715607,0
4.137769,1.320615,9.795704,0
1.388126,2.33698,1.229453,0
3.533705,1.133521,5.083729,0
2.003957,3.52702,7.497483,0
3.726183,0.860813,8.359133,0
2.335989,6.500314,3.094321,0
5.189948,0.373874,5.618897,0
2.861507,0.871175,0.018266,0
1.518013,4.764531,7.852066,0
5.575955,0.478218,0.7152,0
3.592387,1.562707,1.305453,0
1.989538,0.31516,4.875359,0
0.933818,0.249621,2.846106,0
0.507677,3.040067,2.004487,0
1.242951,6.881296,4.318371,0
1.459239,0.366894,6.063536,0
1.144943,0.618898,0.119585,0
5.003204,0.658845,0.250083,0
2.838372,0.415396,4.373409,0
6.773898,1.995045,9.084624,1
1.964704,6.929376,8.402065,0
2.980937,1.161673,6.729135,0
1.119295,1.747439,2.724239,0
0.756411,2.510639,8.497288,0
5.003853,1.05239,2.543999,0
8.981661,1.542383,3.974438,0
2.400005,1.1481,2.209377,0
2.779198,0.185176,4.643944,0
5.244452,0.219258,4.029678,0
4.875915,1.164251,3.707222,0
6.016746,0.52649,7.605177,0
4.015664,2.729252,2.526234,0
0.591609,5.830277,8.449691,0
2.284648,2.180454,9.39996,0
1.638492,3.933211,0.220192,0
6.462591,0.425101,0.506675,0
1.845507,3.296127,3.881213,0
6.2694,0.064774,5.182649,0
1.464459,5.763238,3.424533,0
0.49019,9.221724,7.131614,1
2.52692,3.810936,6.501441,0
5.615687,7.333807,0.112513,1
1.457019,4.010342,3.819747,0
0.802182,6.151523,0.141063,0
4.371856,1.078869,4.916444,0
5.055586,3.716565,4.640118,1
1.278307,7.392034,9.939945,0
5.291266,7.655879,9.688447,0
3.3435,0.323466,8.792901,0
2.970844,3.468275,4.099633,0
0.417626,0.116142,0.164517,0
0.156703,1.54358,4.341218,0
1.440963,0.947195,7.619098,0
4.098239,9.739104,5.35583,0
2.049232,4.206857,2.891174,0
3.169326,1.405526,8.286008,0
1.607412,4.928041,5.690076,0
1.802314,3.646105,9.959333,0
1.005734,5.612369,6.683748,0
4.5766,0.694459,9.352789,0
0.12969,4.821619,4.299104,0
1.148822,4.502861,4.289064,0
7.282267,3.574366,6.571077,0
6.993342,6.167466,1.880113,0
4.729335,0.09336,7.64148,0
3.921275,0.327646,9.411465,0
0.285513,0.183944,7.018929,0
0.337703,1.045611,0.971186,0
0.123527,6.837618,1.266362,0
0.239109,8.024207,5.269009,0
3.393923,0.01653,4.299797,0
0.2168,2.737953,0.171176,0
3.178527,0.951034,6.927174,0
0.738355,1.400252,2.830506,0
1.731226,0.229178,7.770791,0
4.156737,2.126481,7.93453,0
0.95508,6.854345,7.269438,0
2.493389,1.784048,2.958234,0
0.027406,5.96715,2.768923,0
5.98545,0.264789,8.362841,0
5.562976,0.832435,3.106301,0
1.604842,1.795831,7.691517,0
4.936409,7.980588,1.328363,0
1.302439,4.387829,7.888023,0
7.356322,3.157899,0.479308,0
3.264086,3.625031,0.766394,0
4.021272,2.028473,1.731067,0
4.731123,0.922883,2.129942,0
3.104508,3.878693,2.749462,0
4.822971,0.313297,3.61218,0
1.841439,0.587047,4.584677,0
0.457193,6.249215,9.082778,0
1.179396,6.937438,4.200268,0
6.563768,5.767401,4.434537,0
0.888278,2.168416,9.448422,0
7.641509,2.520693,2.411566,0
3.578867,0.051697,4.269997,0
5.450654,0.180907,6.58715,0
1.424662,0.351306,8.806674,0
1.537217,2.930053,3.660031,0
6.20565,0.78648,2.326695,0
3.801355,5.661156,3.419418,0
3.497562,6.831072,9.831422,0
4.586576,1.172363,3.087933,0
0.167034,4.836434,6.665327,0
0.11572,1.164926,4.158733,0
2.200519,4.766869,6.192809,0
2.13771,2.679794,1.00616,0
6.006193,0.067968,0.853772,0
1.235527,3.377598,3.842077,0
1.083768,2.558517,2.101071,0
4.675453,0.094087,0.519735,0
5.173804,0.109151,6.861194,0
6.167184,7.88008,0.579245,0
5.785838,0.950763,5.562533,0
8.169195,2.868201,0.842719,0
0.48798,6.338241,4.106443,0
0.6045,4.513486,7.430113,0
1.290622,4.435526,2.14009,0
3.066296,3.395296,7.500537,0
0.545233,6.108314,1.863156,0
0.913705,5.644836,9.8813,0
1.162443,1.875104,1.75688,0
3.614157,6.555611,4.087615,0
1.25521,7.935523,1.349039,1
3.199211,0.966181,7.449875,0
1.345108,0.943315,5.203204,0
4.916172,2.071726,5.615467,0
5.253143,5.460933,1.611086,0
3.485047,3.755334,3.101391,1
1.529528,3.623929,4.794778,0
6.543188,0.593252,8.772835,0
0.399712,2.548835,7.951895,0
1.106705,4.801754,3.452755,0
5.75391,7.620345,4.571107,0
5.784641,0.787542,9.373817,0
4.802052,1.127013,9.686849,0
6.266687,1.348829,0.756901,1
2.718614,2.73117,7.085514,0
4.774727,0.62058,1.032665,0
0.405182,0.551746,6.81672,0
0.073062,7.823083,8.01447,0
3.550964,0.513494,6.059223,0
0.099203,4.562383,5.378022,0
0.470111,4.755867,0.94299,0
8.756968,4.444459,5.170201,0
3.225757,2.028637,1.843755,0
2.339943,1.608377,8.976705,0
0.438136,2.898826,5.068371,0
2.03003,2.656816,2.57155,0
9.260432,2.39995,5.491501,0
0.184659,1.193389,8.049167,0
5.687865,9.77202,9.627169,0
8.424493,2.92959,2.897513,1
1.624779,5.827544,6.49888,1
1.645141,1.082265,8.556077,0
0.247177,3.251063,1.890441,0
7.630142,4.763531,2.999895,0
8.921146,0.243094,0.174,0
2.463026,5.272212,4.500064,0
1.344854,1.374238,9.484144,0
0.300067,4.764397,9.30378,0
2.231234,0.86395,8.853716,0
2.148688,3.001079,4.407304,0
4.776472,1.568076,3.074503,0
3.439742,3.615711,6.249345,0
3.809156,0.250011,5.012975,0
8.557983,3.792606,4.495083,0
9.763057,6.09604,4.721338,0
5.405051,1.571432,0.110525,0
0.109926,0.922108,2.438753,0
0.839019,1.807399,2.005915,0
4.680355,1.532622,5.597302,0
5.386781,1.385424,4.38603,0
2.463541,8.093214,4.824531,0
1.240497,2.56347,3.48653,0
4.656013,2.247462,3.297921,0
0.163719,1.571322,0.422945,0
1.460663,3.534093,1.596229,0
4.143058,4.819579,8.884825,0
0.755192,1.007447,3.303781,0
3.682361,0.397441,5.610643,0
9.814816,9.091419,7.399351,0
0.181789,2.244259,6.708079,0
2.952945,9.08981,6.289631,0
5.813597,3.155373,4.562565,0
1.244335,0.089463,0.395656,0
6.942954,0.030101,2.305947,0
0.152518,2.175802,0.714744,0
1.818469,3.076575,2.481296,0
0.457644,5.503331,2.350806,0
0.810755,3.05362,6.157092,0
6.418444,3.189556,3.442205,0
0.738002,3.102172,9.543423,0
0.821267,5.899739,2.852552,0
2.193132,9.198287,2.819782,0
3.140044,6.205255,0.506194,1
3.195056,1.146386,9.14325,0
2.211114,4.694403,7.274794,0
8.819266,6.848347,6.089915,0
2.26394,1.478031,6.085972,0
3.037611,3.593232,6.538947,0
0.488141,2.027926,9.46221,0
4.50271,0.675062,1.854831,0
0.468993,3.25615,9.747413,0
0.009787,2.144394,3.757271,0
3.297378,6.738974,6.51372,0
3.792222,2.458514,2.206021,0
0.228567,1.204085,0.276408,0
2.824162,2.24934,0.718142,0
0.009977,0.736376,2.148167,0
0.768282,7.726144,3.05634,0
2.946337,6.567282,5.655675,0
4.023438,0.293883,7.379854,0
1.490055,1.467798,1.838478,0
8.873655,3.42788,9.958455,0
8.493085,3.183964,0.850451,0
3.288997,1.263697,0.79735,0
6.578413,4.547852,8.464854,1
3.535748,1.520634,6.626451,0
8.13627,3.123419,4.658562,0
0.783915,5.290893,6.765592,0
1.143459,0.181505,9.000568,0
7.464246,8.695477,8.210657,0
1.92161,4.451373,8.281294,0
4.764818,1.409236,6.080745,0
0.060648,1.855007,6.678746,0
0.037952,1.829008,9.887646,0
2.002917,1.729797,9.380164,0
8.71697,7.181571,5.697792,0
0.067496,5.552749,2.866437,0
2.178376,3.21677,8.596385,0
1.605629,4.970953,3.584511,0
0.055546,1.188546,7.297961,0
1.642655,5.57656,7.243555,0
2.882251,2.367295,1.998079,0
1.504457,1.590228,8.737133,0
3.453179,7.611957,4.788004,0
0.839916,3.425963,4.894735,0
1.386415,5.314649,1.143342,0
4.879652,2.373026,2.406608,0
2.338648,4.16353,6.21309,0
0.851061,0.12849,5.524018,0
0.83675,4.047238,0.410555,0
0.59721,2.697687,3.134598,0
3.882979,6.398119,0.179915,1
4.106829,1.314321,1.901624,0
1.179182,5.576528,2.268267,0
2.653612,1.218037,6.385636,0
2.768022,3.160149,4.19179,0
0.958318,0.970582,9.595754,0
3.119452,1.267249,1.235345,0
3.754688,0.926805,2.558063,0
2.304647,1.539025,2.97165,0
2.347702,4.315129,4.001239,0
0.725579,4.898573,8.144767,0
3.052655,0.90952,3.34829,0
6.528349,1.076719,0.471823,0
3.794611,2.745037,3.210278,0
2.335647,0.628464,9.854921,0
1.325138,1.788358,9.660549,0
3.56138,3.196187,2.947517,0
0.845521,3.587716,6.539121,0
4.660656,2.331648,4.86358,0
0.276696,3.950095,1.457926,0
6.330159,1.456154,8.253383,0
2.980484,1.604271,2.102622,0
0.869262,3.821883,6.022976,0
3.698808,0.570844,1.60931,0
6.753947,0.013025,8.68685,0
3.962108,0.492933,9.993014,0
5.359377,9.05277,2.010595,0
7.719815,9.382249,6.796891,0
2.483443,7.34669,5.907156,0
0.121081,4.232932,6.23624,0
0.498381,8.046981,2.035753,0
7.511376,3.848518,2.697234,0
0.040369,6.063306,3.659486,0
0.10473,1.030391,7.334525,0
2.489619,1.694376,3.591599,0
3.283476,2.621526,0.624385,0
1.909022,0.161887,8.976075,0
4.975776,1.612911,7.197419,0
2.627346,1.429448,8.459377,0
8.088252,6.409203,4.641326,0
3.908978,2.128699,1.717934,0
3.816617,3.090213,1.997745,0
3.271929,7.321896,4.442685,0
2.266827,3.982097,5.774895,0
3.559708,2.510699,8.694225,0
2.675886,1.213066,8.275391,0
2.693377,1.473452,3.735345,0
1.032589,1.53412,1.822251,0
0.04152,1.51515,9.404638,0
0.032715,1.979578,0.308268,0
4.143041,0.666242,7.530505,0
1.83487,1.703383,6.763817,0
0.492482,1.097207,1.416333,0
1.231885,0.943409,1.922469,0
0.75993,1.257878,4.87466,0
2.092858,5.110396,3.307798,0
5.094256,1.86795,5.283733,0
0.514941,0.655866,4.795257,0
1.695312,2.308805,2.101541,0
0.722781,1.191622,0.504606,0
0.878097,5.270747,8.067857,0
7.614432,5.053883,4.312557,0
7.705132,7.306553,5.350699,0
7.500788,8.786595,8.977667,1
2.170869,5.021326,1.645359,0
0.828827,4.508655,5.279568,0
0.980129,5.027594,7.214121,0
4.734684,1.370977,3.634112,0
0.197981,5.453578,0.156681,0
6.64989,1.307388,9.176409,0
5.481515,0.2657,1.805301,0
2.107946,5.064915,2.331487,0
8.296989,3.174463,7.124334,1
1.858881,0.26511,8.382548,0
3.309985,0.44535,5.99061,0
8.378869,9.832407,4.43394,0
2.754754,5.124684,8.69933,1
4.270903,0.763971,4.16715,0
0.474524,3.355393,9.001587,0
1.62877,7.622281,4.795657,0
1.623212,0.378939,9.90113,0
0.221616,2.732929,4.303387,0
3.44586,1.388621,2.631899,0
7.095838,8.580752,7.0579,0
5.174229,1.430431,8.639235,0
1.414233,2.4824,2.17953,0
1.538994,0.53017,5.980295,0
0.287591,1.177885,0.670232,0
0.617125,7.54738,6.674749,0
4.880077,0.165893,8.210648,0
1.072993,3.224636,9.067746,0
2.478504,1.437947,4.568807,0
2.22503,2.406783,3.400386,1
0.883284,1.057867,5.990269,0
1.354618,3.413447,5.668594,0
3.412789,2.771511,8.253225,0
0.197823,0.917739,0.340272,0
3.328817,1.814326,1.925483,0
4.028839,8.143405,6.071365,0
6.578027,4.246105,6.764,0
0.691938,4.159231,0.060651,0
1.165373,1.272439,1.956294,0
4.307455,6.675005,4.874429,1
1.811375,3.428092,9.993689,0
3.920823,0.962547,1.638491,0
3.923153,2.077283,2.515805,0
3.694493,0.99626,1.050735,0
1.594564,1.646989,4.012976,0
1.274401,1.116565,1.856297,0
0.847894,4.562695,0.323615,0
3.703843,2.372402,2.618043,0
0.224472,6.855814,5.188469,0
3.304479,2.042283,6.185678,0
2.620826,1.896498,6.093512,0
0.391881,0.801804,5.911872,0
0.320218,2.387229,3.215821,0
4.580736,5.480404,0.839638,0
2.151107,4.751874,7.435295,0
0.253813,4.356954,1.693133,0
8.880836,7.185917,0.397749,0
5.520808,6.707262,8.714255,1
2.075989,5.113869,0.118692,0
0.114777,2.028517,3.921303,0
4.305975,0.912658,2.153381,0
1.632752,1.557465,7.010669,0
9.752218,4.307659,3.956793,1
0.858691,4.344025,6.264719,0
3.469556,2.092928,7.540022,0
6.398669,7.465022,2.116134,0
7.825994,3.365989,2.836472,0
2.273755,1.777275,6.430133,0
4.304567,1.499628,9.345459,0
0.174152,0.575602,4.485406,0
0.069035,0.444284,0.77489,0
5.07591,0.167687,6.225794,0
9.385811,1.585072,6.413483,0
8.850787,6.298803,5.786303,0
2.536588,3.6669,8.004401,0
1.565904,6.981814,3.039497,0
7.398512,5.075276,1.774796,1
3.843689,2.60094,2.386173,0
0.220727,5.712344,7.351669,0
0.785755,0.703923,2.015243,0
2.322122,1.599354,5.025712,0
5.400784,1.361883,4.812966,0
3.157274,3.793409,1.415352,0
1.251675,0.332916,8.146127,0
1.448186,8.763131,4.617324,0
3.008008,9.573069,8.080782,0
0.880009,4.307094,3.719487,0
9.599447,0.160705,9.24073,0
0.969387,6.68621,4.629871,0
2.026163,3.286051,7.180913,0
4.933547,3.591227,9.894156,0
1.777583,2.961757,0.935375,0
1.384351,1.692928,4.511183,0
7.424922,1.932375,6.394521,0
0.044905,5.494858,2.540508,0
4.01057,2.882727,7.813689,0
1.038281,2.324154,9.232591,0
0.169766,2.444391,9.461517,0
1.686448,2.662899,3.499538,0
3.802093,0.653536,2.857144,0
3.495688,3.123987,0.232242,0
6.474508,0.499537,3.012696,0
2.260129,0.139802,6.404301,0
3.079167,3.812273,5.716612,0
0.933813,4.821509,2.43791,0
0.085784,1.588788,1.885202,0
1.462885,3.211808,2.423734,0
1.421861,4.023164,0.373188,0
7.982568,5.123093,0.992058,0
3.07254,3.241773,4.559016,0
5.85868,0.157989,3.76257,0
3.926321,3.028914,5.624979,0
0.551777,4.158019,4.510848,0
1.547114,1.401055,2.066182,0
3.426027,0.587758,0.640168,0
0.485989,0.463468,8.603431,0
4.633832,2.752433,0.919548,1
1.952662,1.941557,6.298051,0
2.965464,0.261957,5.879841,0
2.073544,3.318607,8.270469,0
4.29399,3.204915,0.050117,0
1.60824,4.326588,1.624691,0
1.550079,5.195307,0.108955,0
6.251103,3.661621,8.578717,0
2.8461,4.752074,1.138191,0
7.022051,8.376861,0.430182,0
5.933638,1.024278,9.313464,0
2.635902,3.401656,9.054206,0
2.642856,2.01176,9.465278,0
9.420602,4.296425,0.405203,0
4.472579,1.29415,6.024202,0
7.296443,0.093181,3.132776,1
2.098615,3.889102,3.400085,0
3.319322,1.119694,1.53189,0
0.945268,0.470231,5.097249,0
1.566824,0.117298,1.623447,0
3.899164,2.058533,5.917367,0
4.235223,1.614647,7.953115,0
1.679541,2.867373,5.569025,0
0.441786,0.691568,9.558235,0
4.863656,7.193299,0.169468,0
0.612923,1.384509,7.196888,0
2.46108,0.157648,3.9911,0
9.667475,4.22229,2.744756,0
2.565011,2.318165,2.421123,0
0.956794,4.172913,1.762711,0
1.271033,2.310677,6.19612,0
0.350706,4.598957,7.995174,0
7.227217,2.039948,3.328,0
7.754925,1.635419,3.357499,0
1.550474,1.20597,4.049389,0
0.134447,6.030537,0.011605,0
0.592707,4.920661,1.466894,0
1.908444,3.657508,1.327091,0
1.961168,4.05424,2.73999,0
8.071819,8.362857,9.684824,0
6.267874,0.30166,7.196654,0
5.537865,1.030876,5.000812,0
6.354266,8.496882,3.578128,0
2.739942,3.185322,2.243089,0
2.774645,3.600077,8.824305,0
5.901418,0.776496,4.33446,0
1.430103,1.977069,6.890444,0
2.458782,0.655117,2.988867,0
2.067008,4.261569,5.732622,0
0.190254,4.402771,1.472561,0
2.792727,0.18655,4.22037,0
5.544885,1.435714,1.019067,0
9.366398,5.715475,2.753981,1
2.48086,4.497465,5.50988,0
3.607281,1.357374,9.685271,0
3.527166,1.738613,9.261208,0
8.437714,6.764068,2.022102,0
8.390329,3.407859,9.527325,0
2.925855,3.332339,3.512351,0
0.596598,3.320504,6.799302,0
9.236913,7.585586,7.471482,0
7.322956,1.684951,4.604418,0
0.787467,4.037046,1.152234,0
6.988656,0.68198,1.172162,0
1.210718,4.660208,4.311693,0
1.349693,4.328207,2.69327,0
1.247705,5.257786,7.460737,0
5.335393,4.650695,5.757774,1
2.574082,1.392185,5.257981,0
0.679314,2.368783,5.625743,0
3.811535,1.305696,0.049501,0
6.987199,9.867745,8.082683,0
5.496714,0.502367,7.340781,0
0.542176,0.122723,0.775246,0
3.5098,1.359868,4.861559,0
2.452022,3.342749,9.14017,0
0.169709,1.705434,4.871932,0
2.558671,2.558183,0.551739,0
0.355949,6.482834,3.589172,0
5.67612,0.202386,7.245066,0
1.9432,3.929346,4.463659,0
1.642309,1.62724,8.040613,0
2.329824,1.395699,7.339375,0
3.441236,0.341375,7.131646,0
1.289684,1.251355,3.304228,0
7.083196,5.324063,4.83798,0
8.197266,4.734529,5.319677,1
6.346174,9.713444,0.255512,0
4.275003,0.614135,8.988157,0
2.276863,1.576075,8.150171,0
3.884792,3.287717,8.960888,1
1.614339,2.960008,5.890855,0
0.696395,6.009782,6.309669,0
0.249671,3.915762,0.113101,0
0.737861,4.942987,7.815269,0
3.885733,0.832641,7.368683,0
0.188451,2.446812,5.840784,0
1.098976,1.087157,3.018446,0
0.761715,7.045291,7.117121,0
0.597397,1.144359,3.213975,0
3.57161,1.832164,3.393582,0
9.776599,9.763154,6.963703,0
6.32174,2.889464,1.992748,0
5.97677,0.535843,2.188381,0
3.723878,2.994755,2.770833,0
0.705414,4.17512,3.223978,0
0.578981,5.88702,8.325108,0
2.003916,3.580092,8.543834,0
4.664568,1.390688,6.781888,0
